LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment,Pay_delay_mean,Pay_delay_max,Pay_delay_std,Bill_mean,Bill_std,Bill_max,Pays_amts_total,Pays_amts_mean,Utilization_1,Utilization_mean,Risk_score
120000.0,2,2,1,30,-1,-1,-2,-1,-1,-2,2706.0,161.0,250.0,2561.0,-295.0,-295.0,569.0,250.0,3265.0,0.0,0.0,0.0,0,-1.3333333333333333,-1,0.5163977794943222,848.0,1402.070183692671,2706.0,4084.0,680.6666666666666,0.02254981208489929,0.007066607778268515,-1.319200117776796
50000.0,1,2,1,46,0,0,0,-1,-1,-1,49046.0,49221.0,46505.0,6991.0,4809.0,1890.0,2185.0,2938.0,6996.0,4809.0,1890.0,6890.0,0,-0.5,0,0.5477225575051661,26410.333333333332,24006.125898750648,49221.0,25708.0,4284.666666666667,0.9809003819923602,0.5281961027446117,0.5563922054892234
140000.0,2,3,1,39,0,0,0,0,0,0,108028.0,104626.0,101376.0,80840.0,75462.0,75957.0,3889.0,4412.0,3000.0,3000.0,3000.0,4000.0,0,0.0,0,0.0,91048.16666666667,15193.518413016343,108028.0,21301.0,3550.1666666666665,0.7716230598352869,0.6503394023376023,1.3006788046752047
100000.0,2,3,2,48,-1,-1,-1,0,0,0,16584.0,16009.0,64886.0,66202.0,72526.0,74323.0,16137.0,64886.0,2353.0,10000.0,3000.0,2670.0,0,-0.5,0,0.5477225575051661,51755.0,27700.771801522063,74323.0,99046.0,16507.666666666668,0.16583834161658384,0.5175448245517544,0.5350896491035089
80000.0,1,3,1,43,0,0,-1,-1,-1,-1,231550.0,223337.0,206390.0,0.0,1257.0,33592.0,5067.0,12290.0,0.0,1257.0,35238.0,1145.0,0,-0.6666666666666666,0,0.5163977794943223,116021.0,115287.8293975561,231550.0,54997.0,9166.166666666666,2.8943388207647405,1.4502443719453506,2.2338220772240347
100000.0,1,2,2,29,2,2,3,2,2,2,86974.0,98246.0,95884.0,93528.0,96397.0,96258.0,12700.0,0.0,0.0,6050.0,1600.0,3400.0,1,2.1666666666666665,3,0.40824829046386296,94547.83333333333,4005.2185167187404,98246.0,23750.0,3958.3333333333335,0.8697313026869732,0.9454688786445469,4.057604423955761
120000.0,2,2,2,23,0,0,0,0,0,0,38609.0,41992.0,36607.0,38828.0,38325.0,39222.0,5000.0,4000.0,4017.0,3000.0,3000.0,3000.0,0,0.0,0,0.0,38930.5,1751.394044754064,41992.0,22017.0,3669.5,0.3217389855084541,0.32441812984891794,0.6488362596978359
50000.0,1,2,1,50,-2,-2,-2,-2,-2,-2,3526.0,-4.0,1473.0,2517.0,1217.0,4459.0,0.0,1477.0,2524.0,1320.0,4572.0,2206.0,1,-2.0,-2,0.0,2198.0,1631.82450036761,4459.0,12099.0,2016.5,0.07051858962820744,0.04395912081758365,-1.9120817583648329
30000.0,2,2,2,24,-1,-1,-1,-2,-2,-2,784.0,4184.0,0.0,0.0,0.0,0.0,4200.0,1000.0,0.0,0.0,0.0,0.0,0,-1.5,-1,0.5477225575051661,828.0,1673.7388087751326,4184.0,5200.0,866.6666666666666,0.02613246225125829,0.027599080030665645,-1.4448018399386688
330000.0,2,2,2,27,0,0,0,0,0,0,237515.0,230471.0,233421.0,201240.0,186444.0,158521.0,11012.0,11012.0,6548.0,6497.0,6037.0,5141.0,0,0.0,0,0.0,207935.33333333334,31562.044906290004,237515.0,46247.0,7707.833333333333,0.7197402432113842,0.6301051612974911,1.2602103225949821
240000.0,1,1,1,53,0,0,0,0,0,0,232943.0,236437.0,133385.0,136654.0,136639.0,123951.0,9700.0,5000.0,5500.0,5500.0,5000.0,5000.0,0,0.0,0,0.0,166668.16666666666,52905.89797146124,236437.0,35700.0,5950.0,0.9705917892008783,0.6944478009119406,1.3888956018238812
290000.0,2,2,2,39,0,0,0,0,0,0,228342.0,235380.0,240049.0,107993.0,110691.0,50143.0,10600.0,10200.0,4000.0,4534.0,2670.0,700.0,1,0.0,0,0.0,162099.66666666666,82387.89977094128,240049.0,32704.0,5450.666666666667,0.7873834917810628,0.558962440359401,1.117924880718802
60000.0,1,2,2,42,0,0,0,0,0,2,60660.0,57718.0,38144.0,29542.0,30700.0,30064.0,3500.0,1731.0,2009.0,4121.0,0.0,1000.0,0,0.3333333333333333,2,0.816496580927726,41138.0,14359.815152013622,60660.0,12361.0,2060.1666666666665,1.0109831502808286,0.6856219063015616,1.7045771459364565
360000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,5751.0,1501.0,624.0,0.0,1000.0,1866.0,1501.0,624.0,0.0,1000.0,1866.0,252.0,0,-1.0,-1,0.0,1790.3333333333333,2047.7584492968567,5751.0,5243.0,873.8333333333334,0.015974955625123265,0.0049731343338861094,-0.9900537313322277
200000.0,2,1,2,39,-2,-2,-1,-1,-2,-2,0.0,0.0,798.0,0.0,307.0,497.0,0.0,798.0,0.0,307.0,497.0,0.0,0,-1.6666666666666667,-1,0.5163977794943223,267.0,331.76136001650343,798.0,1602.0,267.0,0.0,0.0013349933250333748,-1.6639966800166002
450000.0,2,1,1,33,0,0,0,0,0,0,67139.0,60995.0,62728.0,63223.0,63011.0,43156.0,3000.0,3000.0,2000.0,8110.0,2600.0,2000.0,0,0.0,0,0.0,60042.0,8515.408762942623,67139.0,20710.0,3451.6666666666665,0.14919744622789727,0.13342637016362185,0.2668527403272437
80000.0,1,1,1,41,1,2,0,0,0,0,102383.0,92704.0,87338.0,46927.0,80194.0,0.0,0.0,4000.0,939.0,80000.0,0.0,0.0,0,0.5,2,0.8366600265340756,68257.66666666667,38426.041069392864,102383.0,84939.0,14156.5,1.2797715028562142,0.8532101682062309,2.206420336412462
230000.0,2,2,1,32,-2,-2,-2,-2,-2,-2,750.0,0.0,0.0,790.0,0.0,2803.0,0.0,0.0,790.0,0.0,2803.0,0.0,0,-2.0,-2,0.0,723.8333333333334,1086.2597141874803,2803.0,3593.0,598.8333333333334,0.003260855387585271,0.0031470877662850743,-1.9937058244674297
160000.0,2,2,1,32,-1,-1,-1,0,0,0,390.0,390.0,1560.0,1170.0,780.0,390.0,390.0,1560.0,0.0,0.0,0.0,390.0,0,-0.5,0,0.5477225575051661,780.0,493.3153149862672,1560.0,2340.0,390.0,0.0024374847657202144,0.004874969531440429,-0.4902500609371191
20000.0,2,3,2,53,-1,-1,-2,-2,-1,-1,4400.0,-220.0,-220.0,-610.0,390.0,0.0,0.0,0.0,0.0,1390.0,0.0,780.0,0,-1.3333333333333333,-1,0.5163977794943223,623.3333333333334,1878.8152295174389,4400.0,2170.0,361.6666666666667,0.2199890005499725,0.031165108411246107,-1.271003116510841
200000.0,2,3,1,28,-1,-1,2,-1,0,-1,188.0,2791.0,188.0,376.0,188.0,6884.0,2791.0,0.0,376.0,0.0,6884.0,4187.0,1,-0.3333333333333333,2,1.2110601416389968,1769.1666666666667,2707.2805851382795,6884.0,14238.0,2373.0,0.0009399953000234999,0.008845789104387812,-0.31564175512455767
240000.0,2,2,1,35,-1,-1,-1,-1,-1,-1,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,390.0,1,-1.0,-1,0.0,1473.0,0.0,1473.0,7755.0,1292.5,0.006137474427189886,0.006137474427189886,-0.9877250511456201
80000.0,2,3,2,39,-1,-1,-1,-1,-1,-1,4762.0,6712.0,1814.0,4811.0,1379.0,6136.0,6734.0,1817.0,4817.0,1381.0,6137.0,6251.0,0,-1.0,-1,0.0,4269.0,2207.7081328835116,6712.0,27137.0,4522.833333333333,0.059524255946800664,0.053361832977087784,-0.8932763340458245
20000.0,1,2,1,53,0,0,0,0,0,-2,12278.0,13209.0,7215.0,1520.0,0.0,0.0,1500.0,1060.0,30.0,0.0,0.0,0.0,0,-0.3333333333333333,0,0.816496580927726,5703.666666666667,6072.935193682431,13209.0,2590.0,431.6666666666667,0.6138693065346733,0.28516907487958937,0.23700481642584542
120000.0,2,1,2,25,0,0,0,0,0,0,120568.0,122285.0,123294.0,81042.0,81225.0,79777.0,5224.0,5427.0,2830.0,3000.0,2900.0,2818.0,0,0.0,0,0.0,101365.16666666667,22680.248335648062,123294.0,22199.0,3699.8333333333335,1.0047249606253281,0.844702683033197,1.689405366066394
130000.0,2,3,2,24,2,2,3,2,2,2,49583.0,53275.0,51960.0,49723.0,47120.0,46188.0,5100.0,0.0,0.0,4500.0,0.0,1500.0,1,2.1666666666666665,3,0.40824829046386296,49641.5,2715.6013514505403,53275.0,11100.0,1850.0,0.3814047584249352,0.38185475496342336,2.9303761765935135
200000.0,1,3,1,45,0,0,0,0,0,0,97933.0,78409.0,58998.0,60219.0,61748.0,64220.0,3200.0,2200.0,2200.0,2500.0,3500.0,90000.0,0,0.0,0,0.0,70254.5,15289.153132204543,97933.0,103600.0,17266.666666666668,0.48966255168724154,0.35127074364628175,0.7025414872925635
330000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.0,-2,0.0,-10.0,0.0,-10.0,0.0,0.0,-3.0302938475944013e-05,-3.0302938475944013e-05,-2.0000606058769517
30000.0,2,3,1,22,1,2,0,0,4,4,21508.0,20881.0,23217.0,28498.0,28060.0,29999.0,0.0,3000.0,6000.0,1200.0,3000.0,0.0,1,1.8333333333333333,4,1.8348478592697182,25360.5,3953.458169754677,29999.0,13200.0,2200.0,0.7169094363521216,0.8453218226059132,3.52397697854516
20000.0,1,2,2,25,2,2,3,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.6666666666666665,3,0.5163977794943222,1050.0,0.0,1050.0,0.0,0.0,0.05249737513124344,0.05249737513124344,2.771661416929154
170000.0,1,1,1,41,-1,-1,-1,0,0,-1,10540.0,0.0,9871.0,9739.0,66.0,230.0,0.0,9871.0,0.0,0.0,230.0,23709.0,1,-0.6666666666666666,0,0.5163977794943223,5074.333333333333,5457.846925910131,10540.0,33810.0,5635.0,0.06199963529626296,0.029848844026407684,-0.6069689786138514
150000.0,2,2,2,24,1,2,0,0,0,0,170971.0,165806.0,146001.0,113907.0,115578.0,111863.0,39.0,6000.0,3937.0,4077.0,4504.0,23066.0,0,0.5,2,0.8366600265340756,137354.33333333334,27159.29552596434,170971.0,41623.0,6937.166666666667,1.1397990680062133,0.915689450959216,2.331378901918432
20000.0,1,2,2,25,0,0,2,2,2,2,15859.0,18486.0,18686.0,18983.0,18540.0,19775.0,3200.0,800.0,900.0,0.0,1700.0,0.0,0,1.3333333333333333,2,1.0327955589886446,18388.166666666668,1326.2840444892138,19775.0,6600.0,1100.0,0.7929103544822759,0.9193623652150726,3.1720580637634788
160000.0,2,1,2,29,1,-1,-1,-1,-1,-1,-146.0,15414.0,1857.0,550.0,2602.0,10381.0,17833.0,2252.0,9694.0,10000.0,11797.0,7289.0,0,-0.6666666666666666,1,0.816496580927726,5109.666666666667,6312.639152261648,15414.0,58865.0,9810.833333333334,-0.0009124942969106443,0.03193521707155997,-0.6027962325235466
140000.0,2,2,2,38,0,0,2,0,0,2,15438.0,12140.0,11225.0,6688.0,6908.0,6438.0,2620.0,0.0,310.0,400.0,0.0,1435.0,0,0.6666666666666666,2,1.0327955589886446,9806.166666666666,3705.2474366318193,15438.0,4765.0,794.1666666666666,0.1102706409239934,0.07004354730799542,0.8067537612826575
150000.0,1,2,2,27,0,0,-1,-1,0,0,61606.0,61950.0,200.0,51099.0,24487.0,17624.0,5000.0,200.0,52399.0,5063.0,1500.0,2200.0,0,-0.3333333333333333,0,0.5163977794943223,36161.0,25724.54297358847,61950.0,66362.0,11060.333333333334,0.4107039286404757,0.24107172618849207,0.14881011904365082
120000.0,2,3,2,47,1,2,2,2,2,2,121400.0,123055.0,118030.0,122443.0,120370.0,123766.0,7352.0,0.0,8990.0,0.0,9000.0,0.0,0,1.8333333333333333,2,0.408248290463863,121510.66666666667,2086.5832038686276,123766.0,25342.0,4223.666666666667,1.011658236181365,1.0125804507184664,3.858494234770266
50000.0,1,2,2,29,0,0,0,0,2,2,13192.0,14668.0,15614.0,17155.0,16741.0,19131.0,2000.0,1500.0,1800.0,0.0,2843.0,0.0,1,0.6666666666666666,2,1.0327955589886446,16083.5,2071.353060200023,19131.0,8143.0,1357.1666666666667,0.26383472330553387,0.3216635667286654,1.3099938001239975
180000.0,2,1,2,32,1,2,2,0,0,-2,17816.0,18247.0,33230.0,5168.0,0.0,0.0,1000.0,0.0,103.0,0.0,0.0,0.0,0,0.5,2,1.51657508881031,12410.166666666666,13093.743306123986,33230.0,1103.0,183.83333333333334,0.09897722790428942,0.06894498734266291,0.6378899746853257
60000.0,1,1,2,28,0,0,0,0,2,0,18996.0,20806.0,22447.0,24337.0,23808.0,24610.0,2120.0,2000.0,2269.0,0.0,1200.0,2269.0,1,0.3333333333333333,2,0.816496580927726,22500.666666666668,2222.0707159464273,24610.0,9858.0,1643.0,0.3165947234212763,0.37500486103009395,1.0833430553935213
100000.0,1,2,2,34,2,2,2,2,2,2,54126.0,57919.0,57778.0,59227.0,58151.0,61966.0,5300.0,1400.0,3000.0,0.0,4800.0,2500.0,1,2.0,2,0.0,58194.5,2533.5439802774295,61966.0,17000.0,2833.3333333333335,0.5412545874541255,0.5819391806081939,3.163878361216388
120000.0,1,2,2,28,-1,-1,-1,-1,-1,-1,4310.0,3905.0,2411.0,1925.0,2943.0,6249.0,3905.0,2411.0,1925.0,2943.0,6249.0,1780.0,1,-1.0,-1,0.0,3623.8333333333335,1566.008482309935,6249.0,19213.0,3202.1666666666665,0.0359163673636053,0.03019835945811563,-0.9396032810837687
20000.0,1,1,2,24,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,1273.0,0.0,0.0,0.0,0.0,1273.0,0.0,1,-1.3333333333333333,1,1.2110601416389966,212.16666666666666,519.7000737604976,1273.0,1273.0,212.16666666666666,0.0,0.010607802943186173,-1.3121177274469609
70000.0,2,1,2,29,2,2,2,2,2,2,44594.0,45588.0,46540.0,47378.0,46490.0,47758.0,2000.0,2000.0,1900.0,0.0,2200.0,3600.0,1,2.0,2,0.0,46391.333333333336,1161.7983760819545,47758.0,11700.0,1950.0,0.6370480421708261,0.6627238658495355,3.3254477316990707
200000.0,1,2,1,58,2,2,0,0,2,0,190672.0,186230.0,188391.0,199101.0,185247.0,165232.0,0.0,6784.0,13788.0,14.0,6021.0,5099.0,0,1.0,2,1.0954451150103321,185812.16666666666,11232.975659488748,199101.0,31706.0,5284.333333333333,0.9533552332238339,0.929056188052393,2.8581123761047857
500000.0,2,1,1,48,-1,0,0,0,0,0,273430.0,268256.0,262467.0,254307.0,249106.0,242741.0,9704.0,10851.0,9005.0,9074.0,8501.0,8985.0,0,-0.16666666666666666,0,0.408248290463863,258384.5,11729.586944986597,273430.0,56120.0,9353.333333333334,0.5468589062821875,0.5167679664640671,0.8668692662614675
460000.0,1,1,1,41,-1,-1,-1,-1,-1,-2,81848.0,7653.0,47633.0,1296.0,0.0,0.0,8877.0,47830.0,1296.0,0.0,0.0,0.0,0,-1.1666666666666667,-1,0.408248290463863,23071.666666666668,34159.72775457478,81848.0,58003.0,9667.166666666666,0.17793004797815656,0.050155688067344786,-1.066355290531977
160000.0,1,2,2,57,0,0,0,0,0,0,152689.0,148126.0,144978.0,141639.0,138383.0,134951.0,5500.0,5300.0,5053.0,5010.0,4850.0,5000.0,0,0.0,0,0.0,143461.0,6492.231758032056,152689.0,30713.0,5118.833333333333,0.9543002856232149,0.896625646089712,1.793251292179424
20000.0,1,4,2,27,0,0,0,0,0,-2,19189.0,19226.0,18371.0,18400.0,0.0,0.0,1376.0,1206.0,2222.0,0.0,0.0,0.0,0,-0.3333333333333333,0,0.816496580927726,12531.0,9713.440914526635,19226.0,4804.0,800.6666666666666,0.9594020298985051,0.6265186740662967,0.9197040147992601
300000.0,1,2,2,42,-1,0,0,0,0,-1,1188.0,3071.0,7854.0,10426.0,16784.0,4334.0,2000.0,5000.0,5000.0,10000.0,4334.0,3578.0,1,-0.3333333333333333,0,0.5163977794943223,7276.166666666667,5728.172148833052,16784.0,29912.0,4985.333333333333,0.003959986800044,0.02425380804286208,-0.28482571724760913
40000.0,1,2,1,44,0,0,0,0,0,0,36917.0,38260.0,32680.0,23472.0,25436.0,34309.0,2000.0,2000.0,1000.0,3000.0,10000.0,1142.0,0,0.0,0,0.0,31845.666666666668,6079.939758473489,38260.0,19142.0,3190.3333333333335,0.9229019274518137,0.7961217636225761,1.5922435272451523
130000.0,2,3,1,26,0,0,0,0,0,0,131724.0,130186.0,124530.0,115800.0,98268.0,83729.0,5510.0,8970.0,5239.0,5234.0,4000.0,4000.0,1,0.0,0,0.0,114039.5,19256.51876897795,131724.0,32953.0,5492.166666666667,1.0132537442019678,0.8772201752294213,1.7544403504588426
120000.0,2,1,2,25,0,0,0,-1,0,-1,11431.0,6857.0,6865.0,8209.0,4825.0,4322.0,6000.0,3147.0,12000.0,4000.0,5000.0,1759.0,0,-0.3333333333333333,0,0.5163977794943223,7084.833333333333,2568.7835577694486,11431.0,31906.0,5317.666666666667,0.09525753952050399,0.059039785779562946,-0.21525376177420744
20000.0,2,2,2,22,0,0,0,0,0,0,18062.0,18374.0,19222.0,18014.0,18627.0,15811.0,1700.0,1500.0,1000.0,1000.0,1000.0,1000.0,0,0.0,0,0.0,18018.333333333332,1167.9069597646323,19222.0,7200.0,1200.0,0.9030548472576371,0.9008716230855124,1.8017432461710248
200000.0,2,1,2,47,-2,-1,-1,-1,0,-1,23905.0,10163.0,20426.0,15592.0,12541.0,8667.0,12020.0,21008.0,16026.0,60.0,8667.0,18500.0,0,-1.0,0,0.6324555320336759,15215.666666666666,5972.638132907992,23905.0,76281.0,12713.5,0.11952440237798811,0.07607795294356862,-0.8478440941128627
20000.0,1,2,1,51,0,0,0,0,0,0,18321.0,18446.0,18285.0,18235.0,16259.0,10640.0,1355.0,1136.0,646.0,381.0,337.0,1251.0,0,0.0,0,0.0,16697.666666666668,3080.995142265996,18446.0,5106.0,851.0,0.9160041997900105,0.8348415912537707,1.6696831825075413
10000.0,1,2,2,32,0,0,0,0,2,0,7231.0,7497.0,9355.0,9594.0,8535.0,8713.0,1142.0,2000.0,758.0,0.0,313.0,1000.0,0,0.3333333333333333,2,0.816496580927726,8487.5,958.1114235828733,9594.0,5213.0,868.8333333333334,0.7230276972302769,0.8486651334866513,2.030663600306636
400000.0,2,1,2,28,0,0,0,0,0,0,10430.0,24979.0,29925.0,25423.0,7064.0,15920.0,24030.0,14062.0,1824.0,40.0,15673.0,16694.0,0,0.0,0,0.0,18956.833333333332,9184.195237834758,29925.0,72323.0,12053.833333333334,0.02607493481266297,0.047391964853421197,0.09478392970684239
180000.0,2,1,2,28,1,2,2,2,2,2,65054.0,57314.0,54485.0,59415.0,57110.0,19339.0,1568.0,4.0,8000.0,387.0,0.0,0.0,0,1.8333333333333333,2,0.408248290463863,52119.5,16447.311643548317,65054.0,9959.0,1659.8333333333333,0.36140910328275955,0.2895511691601713,2.412435671653676
60000.0,2,2,2,23,0,0,0,0,0,0,21295.0,22629.0,23338.0,23810.0,25418.0,26050.0,1679.0,1388.0,860.0,2000.0,1055.0,2000.0,0,0.0,0,0.0,23756.666666666668,1762.3261521825823,26050.0,8982.0,1497.0,0.3549107514874752,0.3959378454803531,0.7918756909607062
260000.0,2,1,2,28,0,0,0,0,0,0,187068.0,193245.0,204730.0,246985.0,240543.0,227725.0,10360.0,60000.0,100008.0,10000.0,11700.0,5000.0,1,0.0,0,0.0,216716.0,25213.854572436954,246985.0,197068.0,32844.666666666664,0.7194895404248445,0.833519871077419,1.667039742154838
50000.0,1,3,1,36,0,0,0,0,0,0,36809.0,24248.0,18588.0,18958.0,19355.0,19788.0,1601.0,1309.0,679.0,703.0,755.0,396.0,0,0.0,0,0.0,22957.666666666668,7094.247096532983,36809.0,5443.0,907.1666666666666,0.7361652766944661,0.45914415045032436,0.9182883009006487
120000.0,2,2,1,30,2,0,0,0,2,2,87199.0,89008.0,90834.0,95499.0,93857.0,99504.0,4110.0,4203.0,7100.0,0.0,7396.0,3700.0,1,1.0,2,1.0954451150103321,92650.16666666667,4534.895518825838,99504.0,26509.0,4418.166666666667,0.7266522778976842,0.7720782882364869,2.544156576472974
300000.0,2,1,1,47,2,2,2,2,2,2,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,0.0,5000.0,0.0,5000.0,0.0,0.0,0.016666611111296296,0.016666611111296296,2.033333222222592
20000.0,1,2,2,36,0,0,-2,-2,-2,-2,18400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.3333333333333333,0,1.0327955589886446,3066.6666666666665,7511.768544535079,18400.0,0.0,0.0,0.919954002299885,0.15332566704998082,-1.0266819992333718
180000.0,1,2,1,26,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,0,-1.0,-1,0.0,396.0,0.0,396.0,2376.0,396.0,0.0021999877778456785,0.0021999877778456785,-0.9956000244443086
30000.0,2,2,2,23,0,0,0,0,0,0,27141.0,25125.0,27835.0,24743.0,28020.0,25607.0,3000.0,5000.0,1000.0,20000.0,3000.0,8000.0,0,0.0,0,0.0,26411.833333333332,1430.5235987800645,28020.0,40000.0,6666.666666666667,0.904669844338522,0.8803650989411463,1.7607301978822927
70000.0,1,2,2,31,0,0,2,2,3,2,5942.0,8176.0,8891.0,9522.0,9084.0,8792.0,2500.0,1000.0,923.0,0.0,0.0,400.0,0,1.5,3,1.224744871391589,8401.166666666666,1281.6720979512143,9522.0,4823.0,803.8333333333334,0.08488450164997643,0.12001495216734998,1.7400299043346998
220000.0,1,1,2,51,-1,-1,-1,-1,-1,-1,20730.0,-270.0,53895.0,-105.0,20895.0,20835.0,0.0,54165.0,0.0,21000.0,20940.0,33460.0,1,-1.0,-1,0.0,19330.0,19815.61354084198,53895.0,129565.0,21594.166666666668,0.09422684442343444,0.08786323698528643,-0.8242735260294272
110000.0,2,1,1,37,-1,-1,0,0,0,0,2610.0,54223.0,57299.0,50418.0,48093.0,3389.0,54300.0,6600.0,400.0,4000.0,1771.0,0.0,1,-0.3333333333333333,0,0.5163977794943223,36005.333333333336,25761.26453935572,57299.0,67071.0,11178.5,0.023727057026754303,0.3273182365008803,0.32130313966842733
180000.0,1,1,2,33,0,0,0,-1,-1,-2,37711.0,40102.0,78400.0,3000.0,0.0,0.0,3000.0,40129.0,3000.0,0.0,0.0,0.0,0,-0.6666666666666666,0,0.816496580927726,26535.5,31499.37575095735,78400.0,46129.0,7688.166666666667,0.20950439164226867,0.14741862545208081,-0.37182941576250494
80000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,5759.0,8395.0,1768.0,4284.0,7202.0,2014.0,8414.0,1775.0,4284.0,7202.0,2014.0,5218.0,0,-1.0,-1,0.0,4903.666666666667,2711.822462232118,8395.0,28907.0,4817.833333333333,0.0719866001674979,0.061295067144994025,-0.877409865710012
100000.0,2,1,1,34,1,2,2,2,2,2,46092.0,45074.0,48287.0,49091.0,50149.0,51176.0,0.0,3978.0,1900.0,2000.0,2000.0,0.0,0,1.8333333333333333,2,0.408248290463863,48311.5,2349.3647439254723,51176.0,9878.0,1646.3333333333333,0.46091539084609157,0.48311016889831104,2.7995536711299556
50000.0,2,2,1,45,0,0,2,2,2,2,46248.0,50893.0,48854.0,50901.0,50015.0,48179.0,5750.0,0.0,3800.0,1890.0,0.0,1850.0,1,1.3333333333333333,2,1.0327955589886446,49181.666666666664,1805.453922609676,50901.0,13290.0,2215.0,0.9249415011699766,0.983613661060112,3.3005606554535576
50000.0,2,2,2,28,0,0,0,-1,0,0,59321.0,56454.0,53278.0,19437.0,19845.0,19911.0,2329.0,2353.0,39886.0,704.0,730.0,656.0,0,-0.16666666666666666,0,0.408248290463863,38041.0,20149.160131380166,59321.0,46658.0,7776.333333333333,1.1863962720745584,0.7608047839043219,1.3549429011419774
130000.0,2,1,1,38,-1,-1,-1,-2,-2,-2,5190.0,649.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,1,-1.5,-1,0.5477225575051661,973.1666666666666,2082.0653608056273,5190.0,649.0,108.16666666666667,0.0399227698248475,0.007485839852513955,-1.4850283202949721
290000.0,2,2,3,49,0,0,0,0,0,0,52547.0,53829.0,53841.0,54486.0,55198.0,55878.0,2542.0,1926.0,1931.0,1989.0,2002.0,2028.0,0,0.0,0,0.0,54296.5,1169.3195884787017,55878.0,12418.0,2069.6666666666665,0.18119592691059686,0.1872286647287423,0.3744573294574846
240000.0,1,1,2,33,0,0,0,0,0,0,124105.0,127593.0,130474.0,134296.0,139117.0,143634.0,7000.0,5000.0,6000.0,7000.0,7000.0,5445.0,0,0.0,0,0.0,133203.16666666666,7302.998710575449,143634.0,37445.0,6240.833333333333,0.5171020120749497,0.5550108818991032,1.1100217637982064
160000.0,2,2,2,27,1,-2,-1,0,0,-2,0.0,0.0,6204.0,6204.0,0.0,0.0,0.0,6204.0,0.0,0.0,0.0,0.0,0,-0.6666666666666666,1,1.2110601416389968,2068.0,3203.731823982775,6204.0,6204.0,1034.0,0.0,0.01292491921925488,-0.6408168282281569
50000.0,1,2,2,34,0,-1,0,0,0,0,48973.0,50601.0,49805.0,27605.0,29447.0,30045.0,91000.0,1200.0,600.0,29057.0,1076.0,1300.0,0,-0.16666666666666666,0,0.408248290463863,39412.666666666664,11411.117835982006,50601.0,124233.0,20705.5,0.9794404111917762,0.7882375685819617,1.4098084704972567
30000.0,1,2,3,45,0,-1,-1,0,0,-2,3390.0,390.0,780.0,780.0,0.0,0.0,390.0,780.0,0.0,0.0,0.0,0.0,0,-0.6666666666666666,0,0.816496580927726,890.0,1273.4520014511736,3390.0,1170.0,195.0,0.11299623345888471,0.029665677810739643,-0.6073353110451873
60000.0,2,2,1,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.5,1,1.224744871391589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5
60000.0,2,2,2,57,0,0,0,0,0,0,53584.0,41935.0,30077.0,30246.0,30257.0,29768.0,2000.0,2000.0,2300.0,2000.0,3000.0,1500.0,0,0.0,0,0.0,35977.833333333336,9843.054920433324,53584.0,12800.0,2133.3333333333335,0.8930517824702922,0.5996205618795243,1.1992411237590486
100000.0,2,3,1,51,0,0,0,0,0,0,98918.0,96916.0,98492.0,89961.0,93971.0,85526.0,4523.0,4213.0,3100.0,10000.0,3220.0,3130.0,0,0.0,0,0.0,93964.0,5310.049076986013,98918.0,28186.0,4697.666666666667,0.989170108298917,0.939630603693963,1.879261207387926
140000.0,1,1,1,27,1,-2,-2,-2,-2,-2,-488.0,-488.0,-488.0,-488.0,-488.0,-488.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.5,1,1.224744871391589,-488.0,0.0,-488.0,0.0,0.0,-0.0034856893879329433,-0.0034856893879329433,-1.5069713787758658
150000.0,1,2,1,35,0,0,0,0,0,0,125063.0,118843.0,137751.0,141330.0,146389.0,132617.0,10050.0,30000.0,5000.0,6088.0,5150.0,10000.0,0,0.0,0,0.0,133665.5,10316.318989833535,146389.0,66288.0,11048.0,0.8337477750148332,0.8910973926840488,1.7821947853680975
